article_number,batch_name,char_length
105140,softcite_data/step1_txt/pmc/PMC4275667-0/text.txt.gz,3735
105141,softcite_data/step1_txt/pmc/PMC4275667-1/text.txt.gz,4150
105142,softcite_data/step1_txt/pmc/PMC4275667-2/text.txt.gz,3660
105143,softcite_data/step1_txt/pmc/PMC4275667-3/text.txt.gz,5395
105144,softcite_data/step1_txt/pmc/PMC4275667-4/text.txt.gz,2877
105145,softcite_data/step1_txt/pmc/PMC4276086-0/text.txt.gz,4775
105146,softcite_data/step1_txt/pmc/PMC4276086-1/text.txt.gz,1624
105147,softcite_data/step1_txt/pmc/PMC4276895-0/text.txt.gz,3533
105148,softcite_data/step1_txt/pmc/PMC4276895-1/text.txt.gz,4018
105149,softcite_data/step1_txt/pmc/PMC4276895-2/text.txt.gz,3345
105150,softcite_data/step1_txt/pmc/PMC4276895-3/text.txt.gz,1009
105151,softcite_data/step1_txt/pmc/PMC4278483-0/text.txt.gz,4216
105152,softcite_data/step1_txt/pmc/PMC4278483-1/text.txt.gz,2479
105153,softcite_data/step1_txt/pmc/PMC4278978-0/text.txt.gz,3450
105154,softcite_data/step1_txt/pmc/PMC4278978-1/text.txt.gz,5174
105155,softcite_data/step1_txt/pmc/PMC4278978-2/text.txt.gz,3146
105156,softcite_data/step1_txt/pmc/PMC4280383-0/text.txt.gz,4437
105157,softcite_data/step1_txt/pmc/PMC4280383-1/text.txt.gz,1863
105158,softcite_data/step1_txt/pmc/PMC4280397-0/text.txt.gz,3406
105159,softcite_data/step1_txt/pmc/PMC4280397-1/text.txt.gz,4052
105160,softcite_data/step1_txt/pmc/PMC4280397-2/text.txt.gz,756
105161,softcite_data/step1_txt/pmc/PMC4280422-0/text.txt.gz,3108
105162,softcite_data/step1_txt/pmc/PMC4280422-1/text.txt.gz,520
105163,softcite_data/step1_txt/pmc/PMC4280825-0/text.txt.gz,4558
105164,softcite_data/step1_txt/pmc/PMC4280825-1/text.txt.gz,3967
105165,softcite_data/step1_txt/pmc/PMC4280825-2/text.txt.gz,4258
105166,softcite_data/step1_txt/pmc/PMC4280825-3/text.txt.gz,2396
105167,softcite_data/step1_txt/pmc/PMC4280887-0/text.txt.gz,4319
105168,softcite_data/step1_txt/pmc/PMC4280887-1/text.txt.gz,4030
105169,softcite_data/step1_txt/pmc/PMC4280887-2/text.txt.gz,840
105170,softcite_data/step1_txt/pmc/PMC4282059-0/text.txt.gz,4353
105171,softcite_data/step1_txt/pmc/PMC4282059-1/text.txt.gz,3643
105172,softcite_data/step1_txt/pmc/PMC4282059-2/text.txt.gz,3332
105173,softcite_data/step1_txt/pmc/PMC4282059-3/text.txt.gz,3239
105174,softcite_data/step1_txt/pmc/PMC4282059-4/text.txt.gz,692
105175,softcite_data/step1_txt/pmc/PMC4282590-0/text.txt.gz,3531
105176,softcite_data/step1_txt/pmc/PMC4282590-1/text.txt.gz,3896
105177,softcite_data/step1_txt/pmc/PMC4283627-0/text.txt.gz,4508
105178,softcite_data/step1_txt/pmc/PMC4283627-1/text.txt.gz,3237
105179,softcite_data/step1_txt/pmc/PMC4283627-2/text.txt.gz,751
105180,softcite_data/step1_txt/pmc/PMC4283684-0/text.txt.gz,3591
105181,softcite_data/step1_txt/pmc/PMC4283684-1/text.txt.gz,3134
105182,softcite_data/step1_txt/pmc/PMC4283684-2/text.txt.gz,6902
105183,softcite_data/step1_txt/pmc/PMC4283684-3/text.txt.gz,1864
105184,softcite_data/step1_txt/pmc/PMC4283880-0/text.txt.gz,3018
105185,softcite_data/step1_txt/pmc/PMC4283880-1/text.txt.gz,3525
105186,softcite_data/step1_txt/pmc/PMC4283880-2/text.txt.gz,4032
105187,softcite_data/step1_txt/pmc/PMC4283880-3/text.txt.gz,3247
105188,softcite_data/step1_txt/pmc/PMC4283970-0/text.txt.gz,3257
105189,softcite_data/step1_txt/pmc/PMC4283970-1/text.txt.gz,4437
105190,softcite_data/step1_txt/pmc/PMC4283970-2/text.txt.gz,4824
105191,softcite_data/step1_txt/pmc/PMC4283970-3/text.txt.gz,784
105192,softcite_data/step1_txt/pmc/PMC4286670-0/text.txt.gz,3445
105193,softcite_data/step1_txt/pmc/PMC4286670-1/text.txt.gz,848
105194,softcite_data/step1_txt/pmc/PMC4286759-0/text.txt.gz,3646
105195,softcite_data/step1_txt/pmc/PMC4286759-1/text.txt.gz,3369
105196,softcite_data/step1_txt/pmc/PMC4286759-2/text.txt.gz,5091
105197,softcite_data/step1_txt/pmc/PMC4286759-3/text.txt.gz,5374
105198,softcite_data/step1_txt/pmc/PMC4286759-4/text.txt.gz,3626
105199,softcite_data/step1_txt/pmc/PMC4286759-5/text.txt.gz,517
105200,softcite_data/step1_txt/pmc/PMC4286920-0/text.txt.gz,4771
105201,softcite_data/step1_txt/pmc/PMC4292688-0/text.txt.gz,3360
105202,softcite_data/step1_txt/pmc/PMC4292688-1/text.txt.gz,3643
105203,softcite_data/step1_txt/pmc/PMC4292688-2/text.txt.gz,3044
105204,softcite_data/step1_txt/pmc/PMC4292688-3/text.txt.gz,7376
105205,softcite_data/step1_txt/pmc/PMC4293297-0/text.txt.gz,3166
105206,softcite_data/step1_txt/pmc/PMC4293297-1/text.txt.gz,3096
105207,softcite_data/step1_txt/pmc/PMC4293297-2/text.txt.gz,1072
105208,softcite_data/step1_txt/pmc/PMC4293885-0/text.txt.gz,3945
105209,softcite_data/step1_txt/pmc/PMC4293885-1/text.txt.gz,3645
105210,softcite_data/step1_txt/pmc/PMC4293885-2/text.txt.gz,1776
105211,softcite_data/step1_txt/pmc/PMC4295038-0/text.txt.gz,3528
105212,softcite_data/step1_txt/pmc/PMC4295038-1/text.txt.gz,2329
105213,softcite_data/step1_txt/pmc/PMC4295040-0/text.txt.gz,4350
105214,softcite_data/step1_txt/pmc/PMC4295040-1/text.txt.gz,3507
105215,softcite_data/step1_txt/pmc/PMC4295040-2/text.txt.gz,3109
105216,softcite_data/step1_txt/pmc/PMC4295041-0/text.txt.gz,4595
105217,softcite_data/step1_txt/pmc/PMC4295041-1/text.txt.gz,4293
105218,softcite_data/step1_txt/pmc/PMC4295041-2/text.txt.gz,3961
105219,softcite_data/step1_txt/pmc/PMC4295041-3/text.txt.gz,2261
105220,softcite_data/step1_txt/pmc/PMC4295086-0/text.txt.gz,3855
105221,softcite_data/step1_txt/pmc/PMC4295086-1/text.txt.gz,4728
105222,softcite_data/step1_txt/pmc/PMC4295086-2/text.txt.gz,3446
105223,softcite_data/step1_txt/pmc/PMC4295086-3/text.txt.gz,285
105224,softcite_data/step1_txt/pmc/PMC4296487-0/text.txt.gz,4054
105225,softcite_data/step1_txt/pmc/PMC4296487-1/text.txt.gz,1746
105226,softcite_data/step1_txt/pmc/PMC4296915-0/text.txt.gz,5298
105227,softcite_data/step1_txt/pmc/PMC4296915-1/text.txt.gz,3874
105228,softcite_data/step1_txt/pmc/PMC4296915-2/text.txt.gz,3401
105229,softcite_data/step1_txt/pmc/PMC4296915-3/text.txt.gz,3401
105230,softcite_data/step1_txt/pmc/PMC4296915-4/text.txt.gz,4250
105231,softcite_data/step1_txt/pmc/PMC4296915-5/text.txt.gz,2520
105232,softcite_data/step1_txt/pmc/PMC4299502-0/text.txt.gz,5298
105233,softcite_data/step1_txt/pmc/PMC4299502-1/text.txt.gz,3064
105234,softcite_data/step1_txt/pmc/PMC4299502-2/text.txt.gz,3425
105235,softcite_data/step1_txt/pmc/PMC4299502-3/text.txt.gz,3973
105236,softcite_data/step1_txt/pmc/PMC4299502-4/text.txt.gz,3161
105237,softcite_data/step1_txt/pmc/PMC4299502-5/text.txt.gz,1592
105238,softcite_data/step1_txt/pmc/PMC4301226-0/text.txt.gz,3096
105239,softcite_data/step1_txt/pmc/PMC4301226-1/text.txt.gz,3270
105240,softcite_data/step1_txt/pmc/PMC4301226-2/text.txt.gz,4418
105241,softcite_data/step1_txt/pmc/PMC4301226-3/text.txt.gz,4950
105242,softcite_data/step1_txt/pmc/PMC4301226-4/text.txt.gz,5318
105243,softcite_data/step1_txt/pmc/PMC4301226-5/text.txt.gz,3732
105244,softcite_data/step1_txt/pmc/PMC4301226-6/text.txt.gz,2082
105245,softcite_data/step1_txt/pmc/PMC4301232-0/text.txt.gz,3270
105246,softcite_data/step1_txt/pmc/PMC4301232-1/text.txt.gz,1627
105247,softcite_data/step1_txt/pmc/PMC4302187-0/text.txt.gz,4436
105248,softcite_data/step1_txt/pmc/PMC4302187-1/text.txt.gz,3185
105249,softcite_data/step1_txt/pmc/PMC4302498-0/text.txt.gz,2455
105250,softcite_data/step1_txt/pmc/PMC4303280-0/text.txt.gz,4036
105251,softcite_data/step1_txt/pmc/PMC4303280-1/text.txt.gz,3475
105252,softcite_data/step1_txt/pmc/PMC4303280-2/text.txt.gz,3175
105253,softcite_data/step1_txt/pmc/PMC4303630-0/text.txt.gz,3702
105254,softcite_data/step1_txt/pmc/PMC4303630-1/text.txt.gz,3285
105255,softcite_data/step1_txt/pmc/PMC4303630-2/text.txt.gz,4438
105256,softcite_data/step1_txt/pmc/PMC4303630-3/text.txt.gz,3766
105257,softcite_data/step1_txt/pmc/PMC4303630-4/text.txt.gz,4691
105258,softcite_data/step1_txt/pmc/PMC4303630-5/text.txt.gz,4633
105259,softcite_data/step1_txt/pmc/PMC4303630-6/text.txt.gz,2312
105260,softcite_data/step1_txt/pmc/PMC4304516-0/text.txt.gz,3777
105261,softcite_data/step1_txt/pmc/PMC4304516-1/text.txt.gz,3590
105262,softcite_data/step1_txt/pmc/PMC4304516-2/text.txt.gz,1646
105263,softcite_data/step1_txt/pmc/PMC4304534-0/text.txt.gz,5429
105264,softcite_data/step1_txt/pmc/PMC4304534-1/text.txt.gz,3447
105265,softcite_data/step1_txt/pmc/PMC4304534-2/text.txt.gz,3229
105266,softcite_data/step1_txt/pmc/PMC4304534-3/text.txt.gz,3077
105267,softcite_data/step1_txt/pmc/PMC4304534-4/text.txt.gz,4435
105268,softcite_data/step1_txt/pmc/PMC4304534-5/text.txt.gz,4164
105269,softcite_data/step1_txt/pmc/PMC4306576-0/text.txt.gz,4169
105270,softcite_data/step1_txt/pmc/PMC4306576-1/text.txt.gz,4232
105271,softcite_data/step1_txt/pmc/PMC4306576-2/text.txt.gz,3145
105272,softcite_data/step1_txt/pmc/PMC4306576-3/text.txt.gz,880
105273,softcite_data/step1_txt/pmc/PMC4307762-0/text.txt.gz,3710
105274,softcite_data/step1_txt/pmc/PMC4307762-1/text.txt.gz,3094
105275,softcite_data/step1_txt/pmc/PMC4307762-2/text.txt.gz,4643
105276,softcite_data/step1_txt/pmc/PMC4307762-3/text.txt.gz,1089
105277,softcite_data/step1_txt/pmc/PMC4309330-0/text.txt.gz,3138
105278,softcite_data/step1_txt/pmc/PMC4309330-1/text.txt.gz,4362
105279,softcite_data/step1_txt/pmc/PMC4309330-2/text.txt.gz,5654
105280,softcite_data/step1_txt/pmc/PMC4309330-3/text.txt.gz,3915
105281,softcite_data/step1_txt/pmc/PMC4309330-4/text.txt.gz,1368
105282,softcite_data/step1_txt/pmc/PMC4309346-0/text.txt.gz,4121
105283,softcite_data/step1_txt/pmc/PMC4309346-1/text.txt.gz,202
105284,softcite_data/step1_txt/pmc/PMC4309350-0/text.txt.gz,4609
105285,softcite_data/step1_txt/pmc/PMC4309350-1/text.txt.gz,3418
105286,softcite_data/step1_txt/pmc/PMC4309350-2/text.txt.gz,3187
105287,softcite_data/step1_txt/pmc/PMC4310345-0/text.txt.gz,3945
105288,softcite_data/step1_txt/pmc/PMC4310378-0/text.txt.gz,4210
105289,softcite_data/step1_txt/pmc/PMC4310378-1/text.txt.gz,595
105290,softcite_data/step1_txt/pmc/PMC4310406-0/text.txt.gz,3055
105291,softcite_data/step1_txt/pmc/PMC4310406-1/text.txt.gz,2988
105292,softcite_data/step1_txt/pmc/PMC4313447-0/text.txt.gz,3331
105293,softcite_data/step1_txt/pmc/PMC4313447-1/text.txt.gz,3526
105294,softcite_data/step1_txt/pmc/PMC4313447-2/text.txt.gz,1110
105295,softcite_data/step1_txt/pmc/PMC4314705-0/text.txt.gz,4650
105296,softcite_data/step1_txt/pmc/PMC4314705-1/text.txt.gz,3508
105297,softcite_data/step1_txt/pmc/PMC4314705-10/text.txt.gz,3033
105298,softcite_data/step1_txt/pmc/PMC4314705-11/text.txt.gz,3338
105299,softcite_data/step1_txt/pmc/PMC4314705-12/text.txt.gz,296
105300,softcite_data/step1_txt/pmc/PMC4314705-2/text.txt.gz,4111
105301,softcite_data/step1_txt/pmc/PMC4314705-3/text.txt.gz,3133
105302,softcite_data/step1_txt/pmc/PMC4314705-4/text.txt.gz,7435
105303,softcite_data/step1_txt/pmc/PMC4314705-5/text.txt.gz,4588
105304,softcite_data/step1_txt/pmc/PMC4314705-6/text.txt.gz,3365
105305,softcite_data/step1_txt/pmc/PMC4314705-7/text.txt.gz,4755
105306,softcite_data/step1_txt/pmc/PMC4314705-8/text.txt.gz,3951
105307,softcite_data/step1_txt/pmc/PMC4314705-9/text.txt.gz,5894
105308,softcite_data/step1_txt/pmc/PMC4316217-0/text.txt.gz,3221
105309,softcite_data/step1_txt/pmc/PMC4316217-1/text.txt.gz,3104
105310,softcite_data/step1_txt/pmc/PMC4316217-2/text.txt.gz,4543
105311,softcite_data/step1_txt/pmc/PMC4316217-3/text.txt.gz,1576
105312,softcite_data/step1_txt/pmc/PMC4316942-0/text.txt.gz,3926
105313,softcite_data/step1_txt/pmc/PMC4316942-1/text.txt.gz,2615
105314,softcite_data/step1_txt/pmc/PMC4317475-0/text.txt.gz,3555
105315,softcite_data/step1_txt/pmc/PMC4317475-1/text.txt.gz,3841
105316,softcite_data/step1_txt/pmc/PMC4317475-2/text.txt.gz,2378
105317,softcite_data/step1_txt/pmc/PMC4322207-0/text.txt.gz,5167
105318,softcite_data/step1_txt/pmc/PMC4322207-1/text.txt.gz,1148
105319,softcite_data/step1_txt/pmc/PMC4323784-0/text.txt.gz,3602
105320,softcite_data/step1_txt/pmc/PMC4323784-1/text.txt.gz,3500
105321,softcite_data/step1_txt/pmc/PMC4323784-2/text.txt.gz,3022
105322,softcite_data/step1_txt/pmc/PMC4327155-0/text.txt.gz,4307
105323,softcite_data/step1_txt/pmc/PMC4327155-1/text.txt.gz,4024
105324,softcite_data/step1_txt/pmc/PMC4327155-10/text.txt.gz,1822
105325,softcite_data/step1_txt/pmc/PMC4327155-2/text.txt.gz,3171
105326,softcite_data/step1_txt/pmc/PMC4327155-3/text.txt.gz,3391
105327,softcite_data/step1_txt/pmc/PMC4327155-4/text.txt.gz,3753
105328,softcite_data/step1_txt/pmc/PMC4327155-5/text.txt.gz,3031
105329,softcite_data/step1_txt/pmc/PMC4327155-6/text.txt.gz,3897
105330,softcite_data/step1_txt/pmc/PMC4327155-7/text.txt.gz,6102
105331,softcite_data/step1_txt/pmc/PMC4327155-8/text.txt.gz,3041
105332,softcite_data/step1_txt/pmc/PMC4327155-9/text.txt.gz,3815
105333,softcite_data/step1_txt/pmc/PMC4327276-0/text.txt.gz,3769
105334,softcite_data/step1_txt/pmc/PMC4327276-1/text.txt.gz,3629
105335,softcite_data/step1_txt/pmc/PMC4327276-2/text.txt.gz,3094
105336,softcite_data/step1_txt/pmc/PMC4327276-3/text.txt.gz,65
105337,softcite_data/step1_txt/pmc/PMC4327461-0/text.txt.gz,3636
105338,softcite_data/step1_txt/pmc/PMC4327461-1/text.txt.gz,3120
105339,softcite_data/step1_txt/pmc/PMC4327489-0/text.txt.gz,3542
105340,softcite_data/step1_txt/pmc/PMC4327489-1/text.txt.gz,3316
105341,softcite_data/step1_txt/pmc/PMC4327489-2/text.txt.gz,3317
105342,softcite_data/step1_txt/pmc/PMC4327489-3/text.txt.gz,3474
105343,softcite_data/step1_txt/pmc/PMC4327489-4/text.txt.gz,3312
105344,softcite_data/step1_txt/pmc/PMC4327489-5/text.txt.gz,2990
105345,softcite_data/step1_txt/pmc/PMC4327700-0/text.txt.gz,3623
105346,softcite_data/step1_txt/pmc/PMC4327700-1/text.txt.gz,2380
105347,softcite_data/step1_txt/pmc/PMC4330027-0/text.txt.gz,3426
105348,softcite_data/step1_txt/pmc/PMC4330027-1/text.txt.gz,4038
105349,softcite_data/step1_txt/pmc/PMC4330027-2/text.txt.gz,3684
105350,softcite_data/step1_txt/pmc/PMC4330027-3/text.txt.gz,1507
105351,softcite_data/step1_txt/pmc/PMC4331978-0/text.txt.gz,4345
105352,softcite_data/step1_txt/pmc/PMC4331978-1/text.txt.gz,4518
105353,softcite_data/step1_txt/pmc/PMC4331978-2/text.txt.gz,1795
105354,softcite_data/step1_txt/pmc/PMC4334998-0/text.txt.gz,3713
105355,softcite_data/step1_txt/pmc/PMC4336664-0/text.txt.gz,3351
105356,softcite_data/step1_txt/pmc/PMC4336664-1/text.txt.gz,2146
105357,softcite_data/step1_txt/pmc/PMC4338086-0/text.txt.gz,3363
105358,softcite_data/step1_txt/pmc/PMC4338086-1/text.txt.gz,3280
105359,softcite_data/step1_txt/pmc/PMC4338086-2/text.txt.gz,540
105360,softcite_data/step1_txt/pmc/PMC4340040-0/text.txt.gz,3722
105361,softcite_data/step1_txt/pmc/PMC4340040-1/text.txt.gz,3757
105362,softcite_data/step1_txt/pmc/PMC4340040-2/text.txt.gz,3573
105363,softcite_data/step1_txt/pmc/PMC4340040-3/text.txt.gz,3617
105364,softcite_data/step1_txt/pmc/PMC4340040-4/text.txt.gz,3145
105365,softcite_data/step1_txt/pmc/PMC4340040-5/text.txt.gz,479
105366,softcite_data/step1_txt/pmc/PMC4342779-0/text.txt.gz,3067
105367,softcite_data/step1_txt/pmc/PMC4342779-1/text.txt.gz,2969
105368,softcite_data/step1_txt/pmc/PMC4345635-0/text.txt.gz,3476
105369,softcite_data/step1_txt/pmc/PMC4345635-1/text.txt.gz,3050
105370,softcite_data/step1_txt/pmc/PMC4345635-2/text.txt.gz,3376
105371,softcite_data/step1_txt/pmc/PMC4345635-3/text.txt.gz,8355
105372,softcite_data/step1_txt/pmc/PMC4345635-4/text.txt.gz,136
105373,softcite_data/step1_txt/pmc/PMC4345638-0/text.txt.gz,4958
105374,softcite_data/step1_txt/pmc/PMC4345638-1/text.txt.gz,3069
105375,softcite_data/step1_txt/pmc/PMC4345638-2/text.txt.gz,2344
105376,softcite_data/step1_txt/pmc/PMC4345719-0/text.txt.gz,3540
105377,softcite_data/step1_txt/pmc/PMC4345719-1/text.txt.gz,3113
105378,softcite_data/step1_txt/pmc/PMC4345719-2/text.txt.gz,1250
105379,softcite_data/step1_txt/pmc/PMC4345725-0/text.txt.gz,3471
105380,softcite_data/step1_txt/pmc/PMC4345725-1/text.txt.gz,4045
105381,softcite_data/step1_txt/pmc/PMC4345725-2/text.txt.gz,1165
105382,softcite_data/step1_txt/pmc/PMC4345972-0/text.txt.gz,3122
105383,softcite_data/step1_txt/pmc/PMC4345972-1/text.txt.gz,4087
105384,softcite_data/step1_txt/pmc/PMC4345972-2/text.txt.gz,3153
105385,softcite_data/step1_txt/pmc/PMC4350044-0/text.txt.gz,3401
105386,softcite_data/step1_txt/pmc/PMC4350044-1/text.txt.gz,47
105387,softcite_data/step1_txt/pmc/PMC4350160-0/text.txt.gz,3732
105388,softcite_data/step1_txt/pmc/PMC4350160-1/text.txt.gz,3564
105389,softcite_data/step1_txt/pmc/PMC4350160-2/text.txt.gz,551
105390,softcite_data/step1_txt/pmc/PMC4351325-0/text.txt.gz,3364
105391,softcite_data/step1_txt/pmc/PMC4351325-1/text.txt.gz,3813
105392,softcite_data/step1_txt/pmc/PMC4351325-2/text.txt.gz,3152
105393,softcite_data/step1_txt/pmc/PMC4351325-3/text.txt.gz,122
105394,softcite_data/step1_txt/pmc/PMC4352917-0/text.txt.gz,3613
105395,softcite_data/step1_txt/pmc/PMC4352917-1/text.txt.gz,1595
105396,softcite_data/step1_txt/pmc/PMC4353061-0/text.txt.gz,3627
105397,softcite_data/step1_txt/pmc/PMC4353061-1/text.txt.gz,3166
105398,softcite_data/step1_txt/pmc/PMC4353061-2/text.txt.gz,3324
105399,softcite_data/step1_txt/pmc/PMC4353272-0/text.txt.gz,4352
105400,softcite_data/step1_txt/pmc/PMC4353272-1/text.txt.gz,5985
105401,softcite_data/step1_txt/pmc/PMC4353272-2/text.txt.gz,3974
105402,softcite_data/step1_txt/pmc/PMC4354499-0/text.txt.gz,4517
105403,softcite_data/step1_txt/pmc/PMC4354499-1/text.txt.gz,3602
105404,softcite_data/step1_txt/pmc/PMC4354499-2/text.txt.gz,4668
105405,softcite_data/step1_txt/pmc/PMC4354499-3/text.txt.gz,4016
105406,softcite_data/step1_txt/pmc/PMC4354499-4/text.txt.gz,3249
105407,softcite_data/step1_txt/pmc/PMC4354499-5/text.txt.gz,3578
105408,softcite_data/step1_txt/pmc/PMC4354499-6/text.txt.gz,3325
105409,softcite_data/step1_txt/pmc/PMC4354499-7/text.txt.gz,65
105410,softcite_data/step1_txt/pmc/PMC4354519-0/text.txt.gz,4160
105411,softcite_data/step1_txt/pmc/PMC4354519-1/text.txt.gz,5130
105412,softcite_data/step1_txt/pmc/PMC4354519-2/text.txt.gz,3400
105413,softcite_data/step1_txt/pmc/PMC4354519-3/text.txt.gz,4280
105414,softcite_data/step1_txt/pmc/PMC4354519-4/text.txt.gz,3467
105415,softcite_data/step1_txt/pmc/PMC4354519-5/text.txt.gz,222
105416,softcite_data/step1_txt/pmc/PMC4355431-0/text.txt.gz,4168
105417,softcite_data/step1_txt/pmc/PMC4355431-1/text.txt.gz,3291
105418,softcite_data/step1_txt/pmc/PMC4355434-0/text.txt.gz,3747
105419,softcite_data/step1_txt/pmc/PMC4355434-1/text.txt.gz,3046
105420,softcite_data/step1_txt/pmc/PMC4356689-0/text.txt.gz,3289
105421,softcite_data/step1_txt/pmc/PMC4356689-1/text.txt.gz,3786
105422,softcite_data/step1_txt/pmc/PMC4356689-10/text.txt.gz,2887
105423,softcite_data/step1_txt/pmc/PMC4356689-2/text.txt.gz,4380
105424,softcite_data/step1_txt/pmc/PMC4356689-3/text.txt.gz,4073
105425,softcite_data/step1_txt/pmc/PMC4356689-4/text.txt.gz,3853
105426,softcite_data/step1_txt/pmc/PMC4356689-5/text.txt.gz,4767
105427,softcite_data/step1_txt/pmc/PMC4356689-6/text.txt.gz,3208
105428,softcite_data/step1_txt/pmc/PMC4356689-7/text.txt.gz,3389
105429,softcite_data/step1_txt/pmc/PMC4356689-8/text.txt.gz,3057
105430,softcite_data/step1_txt/pmc/PMC4356689-9/text.txt.gz,3966
105431,softcite_data/step1_txt/pmc/PMC4357677-0/text.txt.gz,3349
105432,softcite_data/step1_txt/pmc/PMC4357677-1/text.txt.gz,3233
105433,softcite_data/step1_txt/pmc/PMC4357732-0/text.txt.gz,4746
105434,softcite_data/step1_txt/pmc/PMC4357732-1/text.txt.gz,3026
105435,softcite_data/step1_txt/pmc/PMC4357732-10/text.txt.gz,3605
105436,softcite_data/step1_txt/pmc/PMC4357732-11/text.txt.gz,2621
105437,softcite_data/step1_txt/pmc/PMC4357732-2/text.txt.gz,4287
105438,softcite_data/step1_txt/pmc/PMC4357732-3/text.txt.gz,3344
105439,softcite_data/step1_txt/pmc/PMC4357732-4/text.txt.gz,3378
105440,softcite_data/step1_txt/pmc/PMC4357732-5/text.txt.gz,3149
105441,softcite_data/step1_txt/pmc/PMC4357732-6/text.txt.gz,4103
105442,softcite_data/step1_txt/pmc/PMC4357732-7/text.txt.gz,3134
105443,softcite_data/step1_txt/pmc/PMC4357732-8/text.txt.gz,3999
105444,softcite_data/step1_txt/pmc/PMC4357732-9/text.txt.gz,3110
105445,softcite_data/step1_txt/pmc/PMC4360221-0/text.txt.gz,4816
105446,softcite_data/step1_txt/pmc/PMC4360221-1/text.txt.gz,3331
105447,softcite_data/step1_txt/pmc/PMC4360221-2/text.txt.gz,3835
105448,softcite_data/step1_txt/pmc/PMC4360221-3/text.txt.gz,3784
105449,softcite_data/step1_txt/pmc/PMC4360221-4/text.txt.gz,4060
105450,softcite_data/step1_txt/pmc/PMC4360221-5/text.txt.gz,3693
105451,softcite_data/step1_txt/pmc/PMC4360221-6/text.txt.gz,3187
105452,softcite_data/step1_txt/pmc/PMC4360221-7/text.txt.gz,1133
105453,softcite_data/step1_txt/pmc/PMC4360353-0/text.txt.gz,3421
105454,softcite_data/step1_txt/pmc/PMC4360353-1/text.txt.gz,455
105455,softcite_data/step1_txt/pmc/PMC4360915-0/text.txt.gz,3448
105456,softcite_data/step1_txt/pmc/PMC4360915-1/text.txt.gz,3676
105457,softcite_data/step1_txt/pmc/PMC4360915-2/text.txt.gz,3266
105458,softcite_data/step1_txt/pmc/PMC4360915-3/text.txt.gz,4566
105459,softcite_data/step1_txt/pmc/PMC4360915-4/text.txt.gz,3704
105460,softcite_data/step1_txt/pmc/PMC4360915-5/text.txt.gz,350
105461,softcite_data/step1_txt/pmc/PMC4361860-0/text.txt.gz,6335
105462,softcite_data/step1_txt/pmc/PMC4361860-1/text.txt.gz,1225
105463,softcite_data/step1_txt/pmc/PMC4362380-0/text.txt.gz,4777
105464,softcite_data/step1_txt/pmc/PMC4362380-1/text.txt.gz,3418
105465,softcite_data/step1_txt/pmc/PMC4362380-2/text.txt.gz,3775
105466,softcite_data/step1_txt/pmc/PMC4362380-3/text.txt.gz,3248
105467,softcite_data/step1_txt/pmc/PMC4362380-4/text.txt.gz,3297
105468,softcite_data/step1_txt/pmc/PMC4362380-5/text.txt.gz,3724
105469,softcite_data/step1_txt/pmc/PMC4366676-0/text.txt.gz,3239
105470,softcite_data/step1_txt/pmc/PMC4366676-1/text.txt.gz,110
105471,softcite_data/step1_txt/pmc/PMC4366701-0/text.txt.gz,3366
105472,softcite_data/step1_txt/pmc/PMC4366701-1/text.txt.gz,3182
105473,softcite_data/step1_txt/pmc/PMC4366701-2/text.txt.gz,3305
105474,softcite_data/step1_txt/pmc/PMC4366970-0/text.txt.gz,3757
